record_id,equipment_id,equipment_type,manufacturer,model_year,mine_type,country,operating_hours,event_date,event_type,failure_mode,component_failed,severity,downtime_hours,repair_cost_usd,production_loss_tonnes,maintenance_type,was_scheduled,days_since_last_service,oil_analysis_flag,vibration_flag,temperature_flag
EQP-D6588087,UNIT-9904,drill_rig,Sandvik,2016,underground,drc,32151,2022-06-02,inspection,preventive,adjustment,routine,2.0,1625.64,92.0,preventive,True,50,True,True,True
EQP-B7B6D9B1,UNIT-1977,haul_truck,Hitachi,2020,open_pit,south_africa,14266,2021-06-26,condition_based,tires,rear_left,minor,9.0,7650.07,1111.0,predictive,False,116,False,False,False
EQP-BA6E58AB,UNIT-7415,grader,John Deere,2021,underground,south_africa,12833,2023-08-08,breakdown,hydraulics,hose,minor,6.1,4405.8,86.0,corrective,False,13,True,False,False
EQP-E7E3819D,UNIT-3026,drill_rig,Sandvik,2009,underground,ghana,58213,2022-07-28,breakdown,electrical,starter,minor,5.7,17807.89,215.0,corrective,False,222,False,False,False
EQP-B3C7D13A,UNIT-2770,conveyor,FLSmidth,2018,processing_plant,botswana,23173,2020-09-01,inspection,preventive,inspection,minor,4.6,7111.44,1782.0,preventive,True,62,False,False,False
EQP-07357746,UNIT-8136,excavator,Liebherr,2013,open_pit,zambia,44081,2022-03-23,overhaul,engine,injector,major,32.8,42733.55,4022.0,major_overhaul,True,42,True,False,False
EQP-AAD437EB,UNIT-1618,excavator,Komatsu,2022,open_pit,drc,10520,2021-12-24,breakdown,electrical,wiring,major,22.1,46403.58,3924.0,corrective,False,23,False,False,False
EQP-2F12E14B,UNIT-8629,haul_truck,Hitachi,2011,underground,drc,52816,2020-01-10,breakdown,transmission,torque_converter,critical,68.8,231714.95,7571.0,corrective,False,56,True,False,False
EQP-6FD84E89,UNIT-7934,grader,Komatsu,2008,open_pit,tanzania,63517,2022-09-07,scheduled_maintenance,preventive,oil_change,routine,3.9,2031.64,64.0,preventive,True,53,False,True,False
EQP-F7DF59BA,UNIT-9952,loader,Caterpillar,2018,underground,ghana,24028,2024-08-10,breakdown,hydraulics,valve,major,21.1,51878.61,1089.0,corrective,False,11,True,False,True
EQP-90D0570D,UNIT-7010,haul_truck,Belaz,2016,underground,south_africa,32919,2024-06-02,scheduled_maintenance,preventive,filter_replace,routine,2.9,7119.34,242.0,preventive,True,9,False,False,False
EQP-6A2EF1D7,UNIT-8855,loader,Komatsu,2016,underground,zimbabwe,33421,2024-06-15,overhaul,electrical,alternator,major,15.1,51215.98,1200.0,major_overhaul,True,7,False,False,False
EQP-639C0EF8,UNIT-2066,drill_rig,Caterpillar,2012,processing_plant,ghana,47752,2024-05-28,breakdown,rotation,general_component,minor,7.3,7723.64,318.0,corrective,False,17,True,True,False
EQP-B4052A81,UNIT-9008,haul_truck,Komatsu,2015,underground,ghana,35781,2024-07-20,condition_based,tires,rear_left,minor,11.0,22117.58,1090.0,predictive,False,327,False,False,False
EQP-A452DD9B,UNIT-2442,conveyor,FLSmidth,2023,processing_plant,drc,3169,2020-06-24,scheduled_maintenance,preventive,adjustment,minor,2.1,6965.07,1022.0,preventive,True,3,False,False,False
EQP-C87FF326,UNIT-3828,haul_truck,Komatsu,2020,underground,south_africa,16665,2022-02-10,breakdown,electrical,battery,major,22.1,68156.24,3065.0,corrective,False,88,True,False,False
EQP-9627D929,UNIT-2153,haul_truck,Belaz,2023,open_pit,botswana,5025,2022-09-08,scheduled_maintenance,preventive,adjustment,routine,2.0,2701.71,229.0,preventive,True,57,False,False,False
EQP-8630A9A3,UNIT-4614,crusher,Metso,2013,underground,tanzania,42061,2024-02-09,scheduled_maintenance,preventive,adjustment,minor,32.2,47351.43,7921.0,preventive,True,100,False,False,False
EQP-E6ACCA6B,UNIT-7740,excavator,Liebherr,2021,underground,botswana,11603,2021-11-02,condition_based,electrical,alternator,routine,4.4,6798.27,701.0,predictive,False,33,False,False,True
EQP-35F70A20,UNIT-3412,grader,Caterpillar,2014,processing_plant,botswana,38786,2023-06-29,scheduled_maintenance,preventive,oil_change,routine,2.5,2328.22,33.0,preventive,True,54,False,False,False
EQP-EE753ED2,UNIT-8398,crusher,FLSmidth,2022,open_pit,ghana,8150,2023-11-07,overhaul,bearing,general_component,major,69.9,86197.66,11142.0,major_overhaul,True,203,False,True,False
EQP-62FD401D,UNIT-6456,loader,Caterpillar,2021,open_pit,ghana,10762,2022-07-10,breakdown,transmission,clutch,minor,11.1,6468.58,1002.0,corrective,False,31,False,False,False
EQP-F78136C5,UNIT-6659,conveyor,Metso,2010,processing_plant,zimbabwe,54679,2021-03-10,overhaul,pulley,general_component,major,6.2,22084.01,2264.0,major_overhaul,True,31,False,False,False
EQP-CA1CD2BF,UNIT-9448,grader,Caterpillar,2023,open_pit,south_africa,5123,2020-05-18,scheduled_maintenance,preventive,adjustment,minor,10.1,5289.15,186.0,preventive,True,89,True,False,False
EQP-D0EBFB73,UNIT-4886,excavator,Hitachi,2017,underground,botswana,27834,2022-03-11,scheduled_maintenance,preventive,oil_change,routine,3.1,5018.96,426.0,preventive,True,46,False,False,False
EQP-61F69949,UNIT-4101,conveyor,Metso,2020,underground,south_africa,15940,2020-10-29,breakdown,gearbox,general_component,minor,5.7,6221.16,1445.0,corrective,False,19,False,True,False
EQP-6F75870E,UNIT-9949,drill_rig,Epiroc,2017,open_pit,drc,28431,2023-03-05,breakdown,compressor,general_component,minor,4.0,9945.78,113.0,corrective,False,90,False,False,False
EQP-20E63B4D,UNIT-6012,grader,Komatsu,2011,open_pit,zambia,52970,2021-03-04,scheduled_maintenance,preventive,adjustment,routine,2.8,2919.85,32.0,preventive,True,107,True,True,True
EQP-EB40E299,UNIT-6530,haul_truck,Caterpillar,2023,processing_plant,botswana,3581,2024-04-27,overhaul,electrical,wiring,major,18.3,44781.94,2376.0,major_overhaul,True,22,False,False,False
EQP-A40B6FD3,UNIT-3666,conveyor,FLSmidth,2009,open_pit,zambia,59603,2024-05-31,condition_based,pulley,general_component,routine,1.5,1532.63,387.0,predictive,False,54,False,False,False
EQP-1DBED558,UNIT-2938,loader,Volvo,2020,underground,zambia,15607,2024-02-14,breakdown,transmission,torque_converter,major,23.0,27426.94,2092.0,corrective,False,10,True,False,False
EQP-FA135A60,UNIT-2528,excavator,Komatsu,2011,underground,ghana,53081,2023-04-12,scheduled_maintenance,preventive,adjustment,routine,4.0,5475.96,676.0,preventive,True,123,True,False,False
EQP-7F2B776F,UNIT-3011,grader,Komatsu,2020,underground,zambia,15931,2020-07-27,scheduled_maintenance,preventive,adjustment,minor,9.7,10996.01,128.0,preventive,True,66,True,False,False
EQP-50DD0022,UNIT-2756,excavator,Hitachi,2014,open_pit,zimbabwe,39708,2024-11-04,inspection,preventive,oil_change,minor,7.9,35854.76,1202.0,preventive,True,90,True,False,False
EQP-F30A54D7,UNIT-7719,haul_truck,Caterpillar,2011,open_pit,drc,52390,2020-04-28,condition_based,engine,turbo,routine,3.5,2589.55,507.0,predictive,False,33,True,False,False
EQP-97198E17,UNIT-1521,conveyor,FLSmidth,2011,processing_plant,tanzania,53831,2022-10-16,breakdown,pulley,general_component,minor,2.1,5039.76,562.0,corrective,False,10,False,False,False
EQP-E26B9EF6,UNIT-6663,drill_rig,Epiroc,2013,open_pit,south_africa,44074,2023-12-18,breakdown,drill_string,general_component,major,16.6,27778.74,566.0,corrective,False,28,False,False,False
EQP-38AF33A2,UNIT-9542,haul_truck,Caterpillar,2022,open_pit,ghana,7730,2020-06-01,breakdown,transmission,clutch,minor,10.0,10934.97,1043.0,corrective,False,10,False,True,True
EQP-04AF4968,UNIT-7889,haul_truck,Belaz,2020,processing_plant,botswana,17942,2022-06-13,scheduled_maintenance,preventive,filter_replace,routine,3.5,3813.7,515.0,preventive,True,1,False,False,False
EQP-015EDE76,UNIT-4625,haul_truck,Caterpillar,2018,open_pit,ghana,25329,2022-05-09,breakdown,transmission,gearbox,major,15.6,70875.18,2311.0,corrective,False,124,True,True,False
EQP-0EF157AA,UNIT-1534,loader,Caterpillar,2018,open_pit,zambia,25184,2020-12-20,breakdown,hydraulics,filter,critical,89.5,127128.93,8240.0,corrective,False,153,True,False,True
EQP-AE444CB6,UNIT-8506,grader,Caterpillar,2014,processing_plant,drc,39499,2020-07-20,inspection,preventive,inspection,routine,3.3,1670.93,46.0,preventive,True,102,True,False,False
EQP-E406EBA5,UNIT-1028,conveyor,ThyssenKrupp,2022,open_pit,botswana,7400,2024-06-25,scheduled_maintenance,preventive,oil_change,routine,2.0,2416.08,945.0,preventive,True,9,False,False,False
EQP-394DA6A5,UNIT-7131,haul_truck,Hitachi,2012,open_pit,south_africa,46165,2024-06-10,overhaul,transmission,gearbox,major,12.2,62196.32,1358.0,major_overhaul,True,53,True,False,False
EQP-2F48901F,UNIT-7037,conveyor,ThyssenKrupp,2023,open_pit,ghana,4964,2020-06-17,condition_based,belt,general_component,minor,5.2,5272.56,2137.0,predictive,False,87,False,False,False
EQP-72CC74D4,UNIT-2727,loader,Komatsu,2014,underground,tanzania,40076,2021-05-16,breakdown,transmission,torque_converter,minor,11.2,19487.73,1080.0,corrective,False,63,True,False,False
EQP-353FC87B,UNIT-7658,loader,Caterpillar,2013,processing_plant,zambia,42199,2021-12-07,breakdown,electrical,sensors,minor,14.9,17493.8,930.0,corrective,False,43,False,False,False
EQP-218A0C53,UNIT-2578,excavator,Komatsu,2015,underground,drc,37201,2020-12-21,scheduled_maintenance,preventive,adjustment,routine,4.0,8838.72,744.0,preventive,True,1,False,True,False
EQP-F1FD937F,UNIT-3030,haul_truck,Caterpillar,2019,processing_plant,ghana,19662,2020-04-29,condition_based,transmission,clutch,routine,2.3,2166.05,241.0,predictive,False,32,True,False,False
EQP-CE5A1B96,UNIT-8307,grader,John Deere,2019,open_pit,drc,19785,2022-07-09,scheduled_maintenance,preventive,adjustment,minor,11.0,10478.31,206.0,preventive,True,30,False,False,False
EQP-D524DB87,UNIT-9811,loader,Caterpillar,2020,underground,botswana,14487,2022-03-06,inspection,preventive,adjustment,routine,3.0,4570.2,232.0,preventive,True,10,False,False,False
EQP-C4E366DC,UNIT-3382,haul_truck,Belaz,2009,open_pit,zimbabwe,60492,2023-12-23,condition_based,hydraulics,cylinder,routine,3.3,7486.05,309.0,predictive,False,88,True,True,False
EQP-A5F3ECCE,UNIT-9291,loader,Komatsu,2010,processing_plant,botswana,56501,2021-06-17,scheduled_maintenance,preventive,inspection,routine,3.0,4088.35,265.0,preventive,True,46,False,False,False
EQP-DB54BF13,UNIT-9218,haul_truck,Komatsu,2021,processing_plant,botswana,11952,2022-07-07,breakdown,tires,rear_left,critical,77.0,106655.08,6440.0,corrective,False,108,False,False,False
EQP-C0C24BDC,UNIT-7923,haul_truck,Belaz,2023,open_pit,drc,3581,2021-07-19,scheduled_maintenance,preventive,adjustment,routine,2.9,7329.24,249.0,preventive,True,73,False,False,True
EQP-C35DF8E1,UNIT-2260,loader,Komatsu,2010,processing_plant,zambia,58626,2020-03-09,scheduled_maintenance,preventive,oil_change,minor,8.2,14257.88,471.0,preventive,True,47,False,False,False
EQP-5212716C,UNIT-3694,conveyor,Metso,2022,underground,zambia,6796,2023-08-02,breakdown,gearbox,general_component,major,10.9,17323.01,5015.0,corrective,False,28,False,False,False
EQP-9491BBED,UNIT-7098,drill_rig,Epiroc,2012,open_pit,tanzania,47278,2023-08-30,inspection,preventive,oil_change,routine,1.3,2012.59,61.0,preventive,True,5,False,False,False
EQP-CF72265E,UNIT-9991,grader,Caterpillar,2023,underground,zambia,4708,2023-04-10,scheduled_maintenance,preventive,adjustment,routine,1.8,3403.61,28.0,preventive,True,90,False,False,False
EQP-A602512D,UNIT-8329,loader,Volvo,2023,processing_plant,south_africa,2985,2020-03-02,breakdown,electrical,starter,major,27.6,43054.77,1766.0,corrective,False,12,False,False,False
EQP-C0AD2DA0,UNIT-4781,haul_truck,Hitachi,2018,open_pit,botswana,22911,2023-06-07,condition_based,electrical,wiring,minor,6.6,29412.79,690.0,predictive,False,83,True,True,False
EQP-E7238673,UNIT-3117,conveyor,ThyssenKrupp,2011,open_pit,zambia,53131,2022-12-23,scheduled_maintenance,preventive,filter_replace,routine,1.0,1538.06,296.0,preventive,True,17,False,False,False
EQP-89009146,UNIT-9642,loader,Volvo,2020,processing_plant,tanzania,16605,2022-03-04,breakdown,tires,rear_left,minor,10.9,9250.0,547.0,corrective,False,113,False,False,False
EQP-B286AB8D,UNIT-3485,conveyor,ThyssenKrupp,2009,open_pit,drc,60484,2023-01-15,scheduled_maintenance,preventive,filter_replace,minor,3.0,8277.3,1380.0,preventive,True,89,False,False,False
EQP-67E30301,UNIT-4079,pump,Metso,2013,open_pit,drc,44181,2020-07-18,condition_based,casing,general_component,routine,2.0,636.32,119.0,predictive,False,90,False,False,False
EQP-FC1DC761,UNIT-9679,crusher,Metso,2018,underground,zimbabwe,23307,2021-01-10,scheduled_maintenance,preventive,adjustment,routine,10.7,6400.18,1732.0,preventive,True,72,False,False,False
EQP-6847D635,UNIT-6054,haul_truck,Hitachi,2009,underground,tanzania,59747,2020-08-20,scheduled_maintenance,preventive,oil_change,minor,11.1,28638.44,942.0,preventive,True,71,False,False,False
EQP-61B85600,UNIT-3381,haul_truck,Komatsu,2014,open_pit,south_africa,39920,2022-03-14,condition_based,hydraulics,valve,routine,3.6,7358.19,520.0,predictive,False,28,False,False,True
EQP-AE9DD4F9,UNIT-1048,loader,Caterpillar,2020,open_pit,drc,16846,2024-05-30,condition_based,electrical,wiring,minor,13.9,19979.95,947.0,predictive,False,117,True,False,False
EQP-1D821649,UNIT-4869,pump,KSB,2009,processing_plant,zimbabwe,60425,2020-01-12,breakdown,casing,general_component,minor,3.4,3241.38,280.0,corrective,False,13,False,False,False
EQP-7B1F55AF,UNIT-9873,haul_truck,Belaz,2013,open_pit,botswana,43072,2022-03-14,breakdown,engine,head_gasket,critical,61.7,241932.25,4772.0,corrective,False,11,False,False,False
EQP-E3785A0B,UNIT-4892,haul_truck,Komatsu,2008,underground,south_africa,64789,2021-05-25,scheduled_maintenance,preventive,oil_change,routine,3.8,5064.32,436.0,preventive,True,17,True,False,False
EQP-3D6E07D3,UNIT-7295,loader,Volvo,2018,processing_plant,ghana,22321,2024-08-14,breakdown,tires,front_right,minor,11.9,14041.31,1039.0,corrective,False,151,False,False,False
EQP-EACD03B1,UNIT-3277,haul_truck,Belaz,2009,open_pit,drc,59679,2023-01-19,overhaul,electrical,battery,major,24.0,50076.09,1918.0,major_overhaul,True,20,False,True,False
EQP-54DFBFC9,UNIT-7979,haul_truck,Caterpillar,2012,processing_plant,south_africa,46857,2021-02-03,breakdown,tires,rear_left,critical,72.5,176936.25,7063.0,corrective,False,112,False,False,True
EQP-E2E1F8DE,UNIT-7981,grader,John Deere,2016,underground,south_africa,31142,2021-05-26,condition_based,transmission,clutch,routine,1.8,1831.54,24.0,predictive,False,131,True,False,False
EQP-1F2C935A,UNIT-6474,loader,Volvo,2011,processing_plant,drc,53926,2022-11-11,overhaul,engine,oil_pump,major,22.5,43369.2,2123.0,major_overhaul,True,12,False,False,False
EQP-605F07DF,UNIT-7945,grader,John Deere,2011,open_pit,zambia,50529,2020-03-26,scheduled_maintenance,preventive,adjustment,minor,6.2,4438.45,103.0,preventive,True,45,False,False,False
EQP-E0EDB15D,UNIT-6208,crusher,FLSmidth,2021,open_pit,drc,11180,2020-04-30,scheduled_maintenance,preventive,adjustment,minor,33.0,53182.12,9234.0,preventive,True,73,False,False,False
EQP-52AFED5E,UNIT-4404,excavator,Komatsu,2020,underground,ghana,16510,2023-04-28,breakdown,undercarriage,general_component,minor,17.2,36911.24,2366.0,corrective,False,17,False,False,False
EQP-3D97DF73,UNIT-7640,grader,Caterpillar,2009,processing_plant,botswana,59529,2023-12-15,scheduled_maintenance,preventive,oil_change,routine,3.0,2050.62,48.0,preventive,True,50,False,False,False
EQP-330013C6,UNIT-8515,excavator,Komatsu,2021,processing_plant,drc,12155,2023-08-29,overhaul,electrical,starter,major,19.0,96914.1,2884.0,major_overhaul,True,149,False,False,False
EQP-D6036265,UNIT-8568,excavator,Komatsu,2015,open_pit,tanzania,37429,2020-11-05,overhaul,bucket,general_component,major,24.2,86568.7,3088.0,major_overhaul,True,6,True,False,False
EQP-A0051C82,UNIT-2917,grader,Komatsu,2010,underground,ghana,56654,2024-04-02,scheduled_maintenance,preventive,oil_change,routine,2.1,3513.22,30.0,preventive,True,87,True,False,False
EQP-DAE69F91,UNIT-7088,crusher,Metso,2022,open_pit,tanzania,7531,2021-02-08,inspection,preventive,filter_replace,routine,8.6,13695.34,1606.0,preventive,True,27,False,True,False
EQP-5A009A00,UNIT-1038,grader,Caterpillar,2013,underground,tanzania,43866,2024-04-24,inspection,preventive,adjustment,minor,11.9,8083.82,121.0,preventive,True,199,False,False,False
EQP-047C10F8,UNIT-6147,haul_truck,Caterpillar,2013,processing_plant,ghana,44530,2021-06-16,scheduled_maintenance,preventive,filter_replace,routine,2.4,6376.29,354.0,preventive,True,50,True,False,False
EQP-3E7E4646,UNIT-6139,pump,Metso,2010,underground,zambia,56634,2022-06-12,inspection,preventive,adjustment,routine,1.7,632.21,166.0,preventive,True,49,False,False,False
EQP-A410E2BF,UNIT-4271,conveyor,ThyssenKrupp,2022,open_pit,zimbabwe,8020,2024-09-18,breakdown,belt,general_component,minor,5.3,9827.77,2417.0,corrective,False,258,False,False,False
EQP-D731427B,UNIT-9945,crusher,Sandvik,2012,processing_plant,drc,48360,2022-01-03,overhaul,liner,general_component,major,65.9,113574.94,11611.0,major_overhaul,True,192,True,False,False
EQP-0C0E0CB4,UNIT-8945,grader,Komatsu,2017,open_pit,tanzania,28361,2023-04-16,inspection,preventive,oil_change,routine,2.0,3021.26,20.0,preventive,True,6,False,False,False
EQP-515B2B44,UNIT-1347,excavator,Liebherr,2011,open_pit,ghana,51907,2022-11-20,scheduled_maintenance,preventive,adjustment,routine,3.3,4451.25,395.0,preventive,True,35,False,True,False
EQP-CD1A0DBD,UNIT-2879,crusher,Sandvik,2022,underground,drc,7394,2020-05-14,scheduled_maintenance,preventive,adjustment,routine,6.4,3382.39,1797.0,preventive,True,304,False,False,False
EQP-43634D57,UNIT-2871,crusher,Sandvik,2020,underground,botswana,16742,2023-11-27,overhaul,motor,general_component,major,46.7,74678.56,8078.0,major_overhaul,True,277,False,False,True
EQP-3D3E2B44,UNIT-9077,loader,Caterpillar,2016,underground,south_africa,32291,2021-10-07,breakdown,transmission,driveshaft,critical,33.3,85572.96,2054.0,corrective,False,89,True,True,False
EQP-8A1F1963,UNIT-5669,grader,Komatsu,2013,underground,south_africa,41919,2022-05-05,scheduled_maintenance,preventive,inspection,routine,2.9,2215.78,49.0,preventive,True,24,False,False,False
EQP-E7193844,UNIT-7559,crusher,FLSmidth,2018,open_pit,south_africa,23174,2021-07-02,scheduled_maintenance,preventive,inspection,minor,29.8,28164.14,6604.0,preventive,True,69,False,False,False
EQP-46655762,UNIT-8288,haul_truck,Belaz,2015,open_pit,botswana,35519,2024-11-26,scheduled_maintenance,preventive,oil_change,routine,2.2,7166.3,273.0,preventive,True,1,False,False,True
EQP-C2F4F46F,UNIT-7907,haul_truck,Belaz,2023,underground,south_africa,3798,2022-09-18,breakdown,engine,cooling_system,major,19.7,67868.62,2309.0,corrective,False,46,True,False,True
EQP-03AD1D74,UNIT-1801,pump,Metso,2018,underground,south_africa,25203,2023-02-21,breakdown,casing,general_component,minor,4.2,5239.11,330.0,corrective,False,65,False,False,False
EQP-7C30376D,UNIT-2262,pump,Weir,2008,underground,zimbabwe,67202,2022-07-30,overhaul,bearing,general_component,major,6.6,18228.59,618.0,major_overhaul,True,73,True,False,True
EQP-0DDD0C5E,UNIT-4556,pump,KSB,2021,open_pit,zimbabwe,9541,2021-07-08,inspection,preventive,inspection,routine,1.1,1336.12,67.0,preventive,True,37,False,False,False
EQP-3D2E1CC5,UNIT-4045,haul_truck,Komatsu,2011,open_pit,drc,52304,2022-11-21,inspection,preventive,inspection,routine,2.2,7020.12,188.0,preventive,True,220,False,False,False
